,,,,,,,,,,,fårsvingel,,,,
229,650449,6625826,633,rönn,0.5,1,,2,,5,husmossa,95,,0,
,,,,rönn,0.9,1,,5,,,fårsvingel,5,,,
230,650489,6625829,635,björk (52),,,1,,,3,fårsvingel,20,,0,
,,,,sälg (4),,1,,,,,skogskovall,10,,,
,,,,gran (11),,1,,,,,väggmossa,65,,,
,,,,sälg,0.8,1,,7,1,,vårfryle,5,,,
,,,,sälg,0.7,1,,10,,,,,,,
,,,,sälg,1,1,,9,1,,,,,,
,,,,björk,0.9,1,,6,,,,,,,
,,,,björk,0.6,1,,2,,,,,,,
,,,,björk,1.6,1,,6,,,,,,,
,,,,gran,0.9,1,,,,,,,,,
,,,,gran,0.6,1,,,,,,,,,
,,,,gran,0.6,1,,,,,,,,,
231,650523,6625819,635,björk,106,3,1 en,,,3,blåbär,70,,0,
,,,,,,,,,,,fårsvingel,5,,,
,,,,,,,,,,,väggmossa,15,,,
,,,,,,,,,,,lingon,5,,,
,,,,,,,,,,,kvastmossa,5,,,
218,650521,6625865,635,björk (59),,1,,,,7,skogskovall,30,,0,
,,,,rönn (14),,1,,,,,blåbär,30,,,
,,,,björk,0.9,1,,2,,,husmossa,30,,,
,,,,björk,0.4,1,,2,,,väggmossa,5,,,
,,,,björk,0.6,1,,4,,,fårsvingel,5,,,
,,,,rönn,0.6,1,,4,,,,,,,
,,,,rönn,0.4,1,,1,,,,,,,
,,,,rönn,0.6,1,,5,2,,,,,,
,,,,tall,0.5,1,,,,,,,,,
202,650518,6625893,635,tall,90,3,,,,4,väggmossa,95,,0,
,,,,,,,,,,,blåbär,5,,,
203,650555,6625899,635,rönn,0.3,1,,3,,2,fårsvingel,,,0,
,,,,rönn,0.4,1,,,1,,vårfryle,10,,,
,,,,tall,1,1,,9,,,lingon,50,,,
,,,,,,,,,,,blåbär,5,,,
,,,,,,,,,,,ängskovall,5,,,
,,,,,,,,,,,veronika,5,,,
,,,,,,,,,,,väggmossa,25,,,
204,650592,6625891,635,sälg (11),,1,,,,,ekorrbär,50,,0,frisk
,,,,björk (21),,1,,,,,fräken,10,,,
,,,,rönn (7),,1,,,,,fårsvingel,40,,,
,,,,sälg,1.2,1,,17,1,,,,,,
,,,,sälg,0.8,1,,4,1,,,,,,
,,,,sälg,0.5,1,,7,1,,,,,,
,,,,rönn,0.7,1,,7,1,,,,,,
,,,,rönn,0.9,1,,8,,,,,,,
,,,,rönn,0.7,1,,4,,,,,,,
,,,,björk,0.5,1,,1,,,,,,,
,,,,björk,0.7,1,,1,,,,,,,
,,,,björk,0.5,1,,2,,,,,,,
,,,,asp,1.2,1,,10,,,,,,,
,,,,tall,0.7,1,,8,,,,,,,
,,,,gran,0.6,1,,,,,,,,,
,,,,gran,0.7,1,,,,,,,,,
,,,,gran,0.7,1,,,,,,,,,
82,650591,6626106,310,,,,,,,5,vitklöver,,0,,
,,,,,,,,,,,maskros,15,,,
,,,,,,,,,,,stormåra,5,,,
,,,,,,,,,,,vildlin,,,,
,,,,,,,,,,,gräs,65,,,
,,,,,,,,,,,mossa,5,,,
,,,,,,,,,,,åkerveronika,,,,
,,,,,,,,,,,rölleka,10,,,
81,650557,6626106,310,,,,,,,5,maskros,33,ko,1,
,,,,,,,,,,,rölleka,33,,,
,,,,,,,,,,,gräs,33,,,
,,,,,,,,,,,smörblomma,,,,
,,,,,,,,,,,vitklöver,,,,
80,650522,6626104,310,,,,,,,4,maskros,40,,0,
,,,,,,,,,,,smörblomma,5,,,
,,,,,,,,,,,vitklöver,10,,,
,,,,,,,,,,,rölleka,10,,,
,,,,,,,,,,,vildlin,5,,,
,,,,,,,,,,,gräs,30,,,
79,650487,6626105,310,,,,,,,6,rölleka,30,,0,
,,,,,,,,,,,kummin,30,,,
,,,,,,,,,,,gräs,20,,,
,,,,,,,,,,,mossa,10,,,
,,,,,,,,,,,tistel,5,,,
,,,,,,,,,,,stormåra,5,,,
,,,,,,,,,,,,,,, 
