	Date	Time	TTF	Lat	Long		2D3D	Alt	DOP	SVs	FOM	X	Y	Temp	Bat	Status	SCap	GPS	GSM
	2014 05 23	13:30:00	40	59.744500	17.669960		3D	37	1.2	6	0	7	12	31	630	01000010	0	00000001	00000000
	2014 05 23	13:45:00	30	59.744637	17.670155		3D	35	1.2	6	0	1	0	30	631	01000010	0	00000001	00000000
	2014 05 23	14:00:00	30	59.744618	17.669828		3D	41	1.2	6	0	3	6	29	630	01000010	0	00000001	00000000
	2014 05 23	14:15:00	30	59.744707	17.669897		3D	27	1.2	6	0	1	2	29	630	01000010	0	00000001	00000000
	2014 05 23	14:30:00	30	59.744695	17.669752		3D	12	1.2	6	0	0	0	29	631	01000010	0	00000001	00000000
	2014 05 23	14:45:00	30	59.744637	17.670033		3D	44	1.5	5	0	7	4	29	631	01000010	0	00000001	00000000
	2014 05 23	15:00:00	31	59.744442	17.669835		3D	38	1.5	5	0	6	4	29	630	01000010	0	00000001	00000000
	2014 05 23	15:15:00	30	59.744463	17.669902		3D	41	1.6	5	0	5	2	29	631	01000010	0	00000001	00000000
	2014 05 23	15:30:00	30	59.744220	17.669845		3D	43	2.3	4	0	2	0	29	630	01000010	0	00000001	00000000
	2014 05 23	15:45:00	30	59.744003	17.669023		3D	51	2.3	4	0	11	7	29	630	01000010	0	00000001	00000000
	2014 05 23	16:00:00	30	59.743373	17.668278		3D	45	2.5	4	0	0	0	29	630	01000010	0	00000001	00000000
	2014 05 23	16:15:00	33	59.743385	17.667925		3D	29	1.2	7	0	3	3	28	630	01000010	0	00000001	00000000
	2014 05 23	16:30:00	30	59.743392	17.667887		3D	28	1.2	7	0	0	0	27	630	01000010	0	00000001	00000000
	2014 05 23	16:45:00	30	59.743492	17.667773		3D	36	1.5	6	0	3	5	27	630	01000010	0	00000001	00000000
	2014 05 23	17:00:00	30	59.744375	17.666880		3D	34	1.2	6	0	4	2	27	630	01000010	0	00000001	00000000
	2014 05 23	17:15:00	30	59.744293	17.667380		3D	33	1.3	6	0	5	7	27	630	01000010	0	00000001	00000000
	2014 05 23	17:30:00	30	59.744158	17.669133		3D	41	1.3	5	0	8	2	26	630	01000010	0	00000001	00000000
	2014 05 23	17:45:00	30	59.744500	17.670020		3D	43	1.3	5	0	4	3	25	630	01000010	0	00000001	00000000
	2014 05 23	18:00:00	30	59.745028	17.669898		3D	62	1.5	4	0	4	3	24	630	01000010	0	00000001	00000000
	2014 05 23	18:15:00	42	59.746048	17.670853		3D	58	1.7	4	0	10	5	24	629	01000010	0	00000001	00000000
	2014 05 23	18:30:00	30	59.745122	17.669972		3D	48	1.5	4	0	10	5	23	630	01000010	0	00000001	00000000
	2014 05 23	18:45:00	34	59.744363	17.669805		3D	40	1.4	4	0	4	10	23	630	01000010	0	00000001	00000000
	2014 05 23	19:00:00	43	59.744428	17.669610		3D	44	1.3	5	0	7	7	22	629	01000010	0	00000001	00000000
	2014 05 23	19:15:00	30	59.744548	17.669733		3D	42	1.6	4	0	3	7	22	630	01000010	0	00000001	00000000
	2014 05 23	19:30:00	52	59.744900	17.670997		3D	38	1.6	4	0	10	0	22	628	01000010	0	00000001	00000000
	2014 05 23	19:45:00	53	59.745015	17.671150		3D	39	1.8	4	0	12	4	21	628	01000010	0	00000001	00000000
	2014 05 23	20:00:00	54	59.745668	17.671272		3D	59	1.6	5	0	24	9	21	628	01000010	0	00000001	00000000
	2014 05 23	20:15:00	30	59.745193	17.670702		3D	27	1.6	5	0	7	7	20	629	01000010	0	00000001	00000000
	2014 05 23	20:30:00	30	59.744365	17.670017		3D	0	1.6	4	0	4	6	20	629	01000010	0	00000001	00000000
	2014 05 23	20:45:00	44	59.744468	17.670080		3D	40	1.9	4	0	10	16	20	628	01000010	0	00000001	00000000
	2014 05 23	21:00:00	30	59.744890	17.670905		3D	32	1.4	4	0	5	7	19	629	01000010	0	00000001	00000000
	2014 05 23	21:15:00	42	59.744925	17.670173		3D	72	1.2	6	0	11	7	19	628	01000010	0	00000001	00000000
	2014 05 23	21:30:00	30	59.745328	17.669450		3D	50	1.2	6	0	6	2	19	629	01000010	0	00000001	00000000
	2014 05 23	21:45:00	30	59.744978	17.669693		3D	43	2.1	5	0	9	6	19	629	01000010	0	00000001	00000000
	2014 05 23	22:00:00	35	59.745910	17.670238		3D	14	1.7	7	0	11	4	19	629	01000010	0	00000001	00000000
	2014 05 23	22:15:00	30	59.746015	17.671303		3D	50	1.8	7	0	3	4	19	629	01000010	0	00000001	00000000
	2014 05 23	22:30:00	30	59.747148	17.670780		3D	54	2.1	6	0	8	5	18	629	01000010	0	00000001	00000000
	2014 05 23	22:45:00	34	59.747738	17.669970		3D	65	2.7	5	0	5	5	18	629	01000010	0	00000001	00000000
	2014 05 23	23:00:00	34	59.745213	17.670018		3D	108	0.9	8	0	4	3	17	628	01000010	0	00000001	00000000
	2014 05 23	23:15:00	30	59.745200	17.670140		3D	40	0.9	8	0	0	0	18	629	01000010	0	00000001	00000000
	2014 05 23	23:30:00	30	59.745210	17.670203		3D	56	0.9	8	0	0	0	19	629	01000010	0	00000001	00000000
	2014 05 23	23:45:00	30	59.745212	17.670173		3D	41	1.1	7	0	0	0	18	629	01000010	0	00000001	00000000
	2014 05 24	00:00:00	30	59.745223	17.670207		3D	43	1.0	7	0	0	0	19	629	01000010	0	00000001	00000000
	2014 05 24	00:15:00	30	59.745265	17.670212		3D	31	1.1	6	0	0	0	19	629	01000010	0	00000001	00000000
	2014 05 24	00:30:00	30	59.745267	17.670287		3D	25	1.1	6	0	0	0	19	629	01000010	0	00000001	00000000
	2014 05 24	00:45:00	30	59.745125	17.670465		3D	63	1.2	5	0	0	0	19	629	01000010	0	00000001	00000000
	2014 05 24	01:00:00	30	59.745075	17.670085		3D	49	1.2	5	0	8	12	20	629	01000010	0	00000001	00000000
	2014 05 24	01:15:00	61	59.745538	17.670638		3D	56	3.2	4	0	24	19	18	626	01000010	0	00000001	00000000
	2014 05 24	01:30:00	30	59.745593	17.669868		3D	27	2.8	4	0	6	6	17	629	01000010	0	00000001	00000000
	2014 05 24	01:45:00	30	59.744610	17.669775		3D	3	2.6	4	0	7	3	17	629	01000010	0	00000001	00000000
	2014 05 24	02:00:00	30	59.744637	17.669227		3D	24	2.5	4	0	5	4	17	628	01000010	0	00000001	00000000
	2014 05 24	02:15:00	30	59.746358	17.670915		3D	41	2.5	4	0	4	3	16	628	01000010	0	00000001	00000000
	2014 05 24	02:30:00	41	59.744242	17.669657		3D	36	1.3	7	0	12	10	16	627	01000010	0	00000001	00000000
	2014 05 24	02:45:00	30	59.745145	17.670877		3D	39	1.3	7	0	5	3	16	629	01000010	0	00000001	00000000
	2014 05 24	03:00:00	30	59.744275	17.667347		3D	28	1.2	7	0	3	3	16	628	01000010	0	00000001	00000000
	2014 05 24	03:15:00	30	59.744892	17.670525		3D	45	1.8	5	0	10	7	17	628	01000010	0	00000001	00000000
	2014 05 24	03:30:00	30	59.745167	17.670113		3D	45	1.7	5	0	8	3	17	628	01000010	0	00000001	00000000
	2014 05 24	03:45:00	30	59.744565	17.670137		3D	43	1.6	5	0	8	4	18	628	01000010	0	00000001	00000000
	2014 05 24	04:00:00	37	59.745280	17.670542		3D	82	1.2	6	0	11	3	18	628	01000010	0	00000001	00000000
	2014 05 24	04:15:00	30	59.744660	17.670110		3D	46	1.2	6	0	7	6	19	628	01000010	0	00000001	00000000
	2014 05 24	04:30:00	30	59.744038	17.668865		3D	45	1.3	5	0	0	0	21	628	01000010	0	00000001	00000000
	2014 05 24	04:45:00	30	59.744022	17.668863		3D	40	1.3	5	0	0	0	23	628	01000010	0	00000001	00000000
	2014 05 24	05:00:00	30	59.744123	17.668933		3D	41	2.7	4	0	0	0	25	629	01000010	0	00000001	00000000
	2014 05 24	05:15:00	40	59.743985	17.668857		3D	37	1.1	8	0	2	3	26	628	01000010	0	00000001	00000000
	2014 05 24	05:30:00	30	59.743945	17.668903		3D	37	1.1	8	0	0	0	26	629	01000010	0	00000001	00000000
	2014 05 24	05:45:00	30	59.744252	17.668557		3D	-95	1.3	7	0	2	5	26	629	01000010	0	00000001	00000000
	2014 05 24	06:00:00	30	59.744030	17.668840		3D	37	1.4	7	0	0	0	27	629	01000010	0	00000001	00000000
	2014 05 24	06:15:00	30	59.744182	17.668540		3D	34	1.5	7	0	2	2	26	629	01000010	0	00000001	00000000
	2014 05 24	06:30:00	30	59.743993	17.668378		3D	32	1.4	7	0	7	1	26	629	01000010	0	00000001	00000000
	2014 05 24	06:45:00	30	59.744032	17.668050		3D	36	1.4	6	0	4	5	26	629	01000010	0	00000001	00000000
	2014 05 24	07:00:00	30	59.743662	17.667942		3D	36	3.6	5	0	5	6	25	629	01000010	0	00000001	00000000
	2014 05 24	07:15:00	30	59.743777	17.668738		3D	36	1.4	5	0	10	4	26	629	01000010	0	00000001	00000000
	2014 05 24	07:30:00	30	59.743992	17.668863		3D	36	1.3	5	0	3	2	28	629	01000010	0	00000001	00000000
	2014 05 24	07:45:00	30	59.744012	17.668908		3D	40	1.8	4	0	0	0	29	629	01000010	0	00000001	00000000
	2014 05 24	08:00:00	43	59.743555	17.668372		3D	35	0.8	9	0	6	0	28	628	01000010	0	00000001	00000000
	2014 05 24	08:15:00	30	59.743585	17.667817		3D	36	0.8	9	0	2	2	27	629	01000010	0	00000001	00000000
	2014 05 24	08:30:00	30	59.743667	17.667905		3D	35	0.9	8	0	4	4	28	630	01000010	0	00000001	00000000
	2014 05 24	08:45:00	30	59.743558	17.668130		3D	36	0.9	8	0	3	7	27	630	01000010	0	00000001	00000000
	2014 05 24	09:00:00	30	59.743602	17.668165		3D	35	1.2	7	0	1	0	28	630	01000010	0	00000001	00000000
	2014 05 24	09:15:00	30	59.744017	17.668387		3D	36	1.2	7	0	4	5	30	630	01000010	0	00000001	00000000
	2014 05 24	09:30:00	30	59.744087	17.668497		3D	36	1.4	6	0	2	5	30	629	01000010	0	00000001	00000000
	2014 05 24	09:45:00	30	59.744045	17.668953		3D	62	2.0	6	0	0	0	31	629	01000010	0	00000001	00000000
	2014 05 24	10:00:00	43	59.744532	17.669642		3D	44	4.4	4	0	12	7	33	629	01000010	0	00000001	00000000
	2014 05 24	10:15:00	30	59.744593	17.669743		3D	44	1.8	4	0	5	6	33	630	01000010	0	00000001	00000000
	2014 05 24	10:30:00	30	59.744692	17.669890		3D	41	1.7	4	0	7	2	32	630	01000010	0	00000001	00000000
	2014 05 24	10:45:00	30	59.744543	17.669498		3D	43	1.5	4	0	6	5	31	630	01000010	0	00000001	00000000
	2014 05 24	11:00:00	41	59.744503	17.669520		3D	78	1.2	5	0	8	7	31	629	01000010	0	00000001	00000000
	2014 05 24	11:15:00	30	59.744475	17.669757		3D	36	1.1	5	0	0	0	33	630	01000010	0	00000001	00000000
	2014 05 24	11:30:00	30	59.744490	17.669713		3D	41	1.0	5	0	4	3	33	630	01000010	0	00000001	00000000
	2014 05 24	11:45:00	30	59.744182	17.669365		3D	56	1.0	5	0	5	6	32	630	01000010	0	00000001	00000000
	2014 05 24	12:00:00	30	59.743932	17.668935		3D	82	1.0	5	0	0	0	33	630	01000010	0	00000001	00000000
	2014 05 24	12:15:00	43	59.744057	17.669192		3D	46	1.8	4	0	12	17	33	629	01000010	0	00000001	00000000
	2014 05 24	12:30:00	33	59.743563	17.667602		3D	41	1.3	6	0	0	0	31	630	01000010	0	00000001	00000000
	2014 05 24	12:45:00	43	59.743483	17.667758		3D	35	1.0	7	0	0	0	32	629	01000010	0	00000001	00000000
	2014 05 24	13:00:00	30	59.743460	17.667758		3D	35	1.0	7	0	1	0	30	630	01000010	0	00000001	00000000
	2014 05 24	13:15:00	30	59.743467	17.667833		3D	32	1.7	5	0	0	0	30	630	01000010	0	00000001	00000000
	2014 05 24	13:30:00	30	59.743492	17.667847		3D	39	1.4	5	0	0	0	31	630	01000010	0	00000001	00000000
	2014 05 24	13:45:00	30	59.743460	17.667875		3D	42	1.4	5	0	0	0	30	630	01000010	0	00000001	00000000
	2014 05 24	14:00:00	30	59.743658	17.668013		3D	77	1.3	5	0	2	6	31	630	01000010	0	00000001	00000000
	2014 05 24	14:15:00	30	59.743720	17.668337		3D	42	1.3	5	0	0	6	30	630	01000010	0	00000001	00000000
	2014 05 24	14:30:00	30	59.744523	17.669870		3D	56	1.3	5	0	2	2	31	630	01000010	0	00000001	00000000
	2014 05 24	14:45:00	30	59.744758	17.670493		3D	40	1.4	4	0	3	3	30	630	01000010	0	00000001	00000000
	2014 05 24	15:00:00	30	59.745823	17.670383		3D	27	1.4	4	0	2	8	30	630	01000010	0	00000001	00000000
	2014 05 24	15:15:00	34	59.745427	17.670540		3D	42	1.0	7	0	7	11	29	630	01000010	0	00000001	00000000
	2014 05 24	15:30:00	30	59.745433	17.671078		3D	32	1.0	7	0	6	3	29	630	01000010	0	00000001	00000000
	2014 05 24	15:45:00	30	59.745723	17.671023		3D	39	1.2	6	0	3	2	29	630	01000010	0	00000001	00000000
	2014 05 24	16:00:00	30	59.745102	17.670132		3D	31	1.2	6	0	2	2	29	630	01000010	0	00000001	00000000
	2014 05 24	16:15:00	30	59.745113	17.669978		3D	13	1.4	5	0	0	0	28	630	01000010	0	00000001	00000000
	2014 05 24	16:30:00	40	59.745153	17.669865		3D	34	1.3	6	0	0	0	27	629	01000010	0	00000001	00000000
	2014 05 24	16:45:00	30	59.744835	17.669622		3D	0	1.2	6	0	6	3	26	630	01000010	0	00000001	00000000
	2014 05 24	17:00:00	30	59.744283	17.669577		3D	34	1.2	6	0	4	4	26	630	01000010	0	00000001	00000000
	2014 05 24	17:15:00	30	59.744523	17.669662		3D	35	1.2	6	0	7	7	26	630	01000010	0	00000001	00000000
	2014 05 24	17:30:00	30	59.744558	17.669708		3D	34	1.4	5	0	5	5	25	630	01000010	0	00000001	00000000
	2014 05 24	17:45:00	30	59.744540	17.669582		3D	36	2.4	4	0	5	3	24	630	01000010	0	00000001	00000000
	2014 05 24	18:00:00	30	59.744243	17.668653		3D	47	1.4	5	0	3	3	24	630	01000010	0	00000001	00000000
	2014 05 24	18:15:00	30	59.743433	17.667913		3D	38	2.2	4	0	3	3	23	630	01000010	0	00000001	00000000
	2014 05 24	18:30:00	43	59.744088	17.667590		3D	46	1.3	5	0	10	8	23	629	01000010	0	00000001	00000000
	2014 05 24	18:45:00	37	59.745425	17.671065		3D	44	1.6	4	0	13	6	22	629	01000010	0	00000001	00000000
	2014 05 24	19:00:00	30	59.745445	17.670560		3D	38	1.7	4	0	10	5	21	630	01000010	0	00000001	00000000
	2014 05 24	19:15:00		Time Out								30	22	21	626	00001000	0	00000001	00000000
	2014 05 24	19:30:00		Time Out								24	24	21	625	00001000	0	00000001	00000000
	2014 05 24	19:45:00	43	59.744585	17.669562		3D	39	5.8	4	0	13	6	20	628	01000010	0	00000001	00000000
	2014 05 24	20:00:00	30	59.743872	17.667382		3D	27	3.4	4	0	2	5	20	629	01000010	0	00000001	00000000
	2014 05 24	20:15:00	30	59.744235	17.667807		3D	46	3.1	4	0	4	7	20	629	01000010	0	00000001	00000000
	2014 05 24	20:30:00	43	59.744102	17.667910		3D	34	1.6	5	0	12	2	19	628	01000010	0	00000001	00000000
	2014 05 24	20:45:00	30	59.745028	17.669603		3D	-162	1.8	5	0	3	3	19	629	01000010	0	00000001	00000000
	2014 05 24	21:00:00	30	59.744913	17.670997		3D	31	2.0	5	0	6	7	19	629	01000010	0	00000001	00000000
	2014 05 24	21:15:00	30	59.744177	17.669767		3D	35	2.5	5	0	4	8	18	629	01000010	0	00000001	00000000
	2014 05 24	21:30:00	30	59.744912	17.670675		3D	19	3.3	5	0	4	5	18	629	01000010	0	00000001	00000000
	2014 05 24	21:45:00	30	59.744292	17.670190		3D	35	3.9	5	0	6	0	18	629	01000010	0	00000001	00000000
	2014 05 24	22:00:00	30	59.744665	17.670800		3D	37	3.8	5	0	1	7	18	629	01000010	0	00000001	00000000
	2014 05 24	22:15:00	30	59.743982	17.669070		3D	42	7.4	4	0	3	2	18	628	01000010	0	00000001	00000000
	2014 05 24	22:30:00	43	59.743878	17.667242		3D	33	1.2	8	0	2	2	18	627	01000010	0	00000001	00000000
	2014 05 24	22:45:00	30	59.743880	17.668853		3D	39	1.2	7	0	6	5	18	629	01000010	0	00000001	00000000
	2014 05 24	23:00:00	30	59.744033	17.669070		3D	43	1.1	7	0	0	0	18	629	01000010	0	00000001	00000000
	2014 05 24	23:15:00	30	59.745217	17.671112		3D	56	1.1	7	0	5	1	17	629	01000010	0	00000001	00000000
	2014 05 24	23:30:00	30	59.745268	17.670393		3D	54	1.1	7	0	4	5	17	629	01000010	0	00000001	00000000
	2014 05 24	23:45:00	30	59.744810	17.670032		3D	44	1.2	6	0	0	0	18	628	01000010	0	00000001	00000000
	2014 05 25	00:00:00	30	59.744793	17.670083		3D	33	1.3	5	0	0	0	19	629	01000010	0	00000001	00000000
	2014 05 25	00:15:00	30	59.744807	17.670107		3D	23	1.5	5	0	4	1	19	629	01000010	0	00000001	00000000
	2014 05 25	00:30:00	30	59.744775	17.669980		3D	32	1.8	4	0	0	0	19	628	01000010	0	00000001	00000000
	2014 05 25	00:45:00	43	59.744815	17.669987		3D	28	1.0	8	0	0	0	20	627	01000010	0	00000001	00000000
	2014 05 25	01:00:00	30	59.744802	17.670260		3D	27	1.0	8	0	3	3	19	629	01000010	0	00000001	00000000
	2014 05 25	01:15:00	30	59.744960	17.670683		3D	12	1.3	6	0	4	4	18	629	01000010	0	00000001	00000000
	2014 05 25	01:30:00	30	59.743782	17.667242		3D	20	1.3	6	0	7	7	18	629	01000010	0	00000001	00000000
	2014 05 25	01:45:00	30	59.744685	17.669618		3D	25	1.3	6	0	7	4	18	629	01000010	0	00000001	00000000
	2014 05 25	02:00:00	30	59.743875	17.668392		3D	28	1.2	6	0	8	2	17	629	01000010	0	00000001	00000000
	2014 05 25	02:15:00	30	59.743580	17.668235		3D	25	1.1	6	0	2	2	17	628	01000010	0	00000001	00000000
	2014 05 25	02:30:00	30	59.744075	17.666892		3D	23	1.6	5	0	3	3	18	628	01000010	0	00000001	00000000
	2014 05 25	02:45:00	30	59.743893	17.667148		3D	25	1.6	5	0	3	6	18	628	01000010	0	00000001	00000000
	2014 05 25	03:00:00	30	59.743883	17.667170		3D	32	1.9	4	0	1	3	18	628	01000010	0	00000001	00000000
	2014 05 25	03:15:00	30	59.743778	17.667332		3D	30	1.9	4	0	4	5	19	628	01000010	0	00000001	00000000
	2014 05 25	03:30:00	30	59.743623	17.667542		3D	32	2.0	4	0	2	4	18	628	01000010	0	00000001	00000000
	2014 05 25	03:45:00	43	59.744302	17.669082		3D	41	1.9	6	0	10	5	18	627	01000010	0	00000001	00000000
	2014 05 25	04:00:00	30	59.744787	17.669680		3D	33	4.4	5	0	7	3	18	628	01000010	0	00000001	00000000
	2014 05 25	04:15:00	48	59.744047	17.668670		3D	35	3.7	4	0	13	12	19	626	01000010	0	00000001	00000000
	2014 05 25	04:30:00	43	59.743582	17.667787		3D	36	1.1	7	0	7	4	20	627	01000010	0	00000001	00000000
	2014 05 25	04:45:00	30	59.743812	17.667372		3D	34	1.1	7	0	0	2	20	628	01000010	0	00000001	00000000
	2014 05 25	05:00:00	30	59.743805	17.667398		3D	29	1.6	6	0	3	2	21	628	01000010	0	00000001	00000000
	2014 05 25	05:15:00	34	59.744032	17.667315		3D	42	0.9	9	0	0	0	21	628	01000010	0	00000001	00000000
	2014 05 25	05:30:00	30	59.743783	17.667343		3D	25	0.8	10	0	0	0	22	628	01000010	0	00000001	00000000
	2014 05 25	05:45:00	30	59.743795	17.667365		3D	27	0.9	9	0	0	0	26	629	01000010	0	00000001	00000000
	2014 05 25	06:00:00	30	59.743800	17.667295		3D	29	0.9	9	0	0	0	27	629	01000010	0	00000001	00000000
	2014 05 25	06:15:00	30	59.743678	17.668062		3D	28	0.9	9	0	5	3	26	629	01000010	0	00000001	00000000
	2014 05 25	06:30:00	30	59.743965	17.668110		3D	28	1.0	9	0	0	5	26	629	01000010	0	00000001	00000000
	2014 05 25	06:45:00	30	59.743922	17.668130		3D	28	1.1	8	0	0	0	26	629	01000010	0	00000001	00000000
	2014 05 25	07:00:00	30	59.743915	17.668122		3D	26	1.1	7	0	0	0	29	629	01000010	0	00000001	00000000
	2014 05 25	07:15:00	30	59.743912	17.668153		3D	26	1.1	7	0	0	0	30	629	01000010	0	00000001	00000000
	2014 05 25	07:30:00	30	59.743935	17.668168		3D	22	1.7	6	0	0	0	33	629	01000010	0	00000001	00000000
	2014 05 25	07:45:00	30	59.744083	17.668427		3D	20	1.8	5	0	3	4	29	629	01000010	0	00000001	00000000
	2014 05 25	08:00:00	38	59.744098	17.668582		3D	27	1.8	5	0	9	5	29	628	01000010	0	00000001	00000000
	2014 05 25	08:15:00	34	59.744595	17.669602		3D	21	1.8	5	0	7	10	27	629	01000010	0	00000001	00000000
	2014 05 25	08:30:00	44	59.744767	17.669747		3D	32	1.1	8	0	12	7	26	628	01000010	0	00000001	00000000
	2014 05 25	08:45:00	30	59.744777	17.669472		3D	33	1.2	8	0	1	5	26	629	01000010	0	00000001	00000000
	2014 05 25	09:00:00	30	59.744500	17.669723		3D	30	1.3	7	0	4	5	26	629	01000010	0	00000001	00000000
	2014 05 25	09:15:00	30	59.744462	17.669813		3D	21	1.3	7	0	6	6	26	629	01000010	0	00000001	00000000
	2014 05 25	09:30:00	30	59.744458	17.669798		3D	29	1.3	6	0	0	0	30	629	01000010	0	00000001	00000000
	2014 05 25	09:45:00	30	59.744393	17.669927		3D	31	1.2	6	0	3	4	30	629	01000010	0	00000001	00000000
	2014 05 25	10:00:00	30	59.744535	17.669700		3D	37	1.7	4	0	2	4	30	629	01000010	0	00000001	00000000
	2014 05 25	10:15:00	46	59.744508	17.669460		3D	30	1.4	4	0	12	5	27	628	01000010	0	00000001	00000000
	2014 05 25	10:30:00	43	59.744413	17.669212		3D	31	1.0	8	0	1	1	27	628	01000010	0	00000001	00000000
	2014 05 25	10:45:00	30	59.744402	17.669242		3D	27	1.0	8	0	1	0	28	629	01000010	0	00000001	00000000
	2014 05 25	11:00:00	30	59.744462	17.669365		3D	14	1.0	7	0	0	0	28	629	01000010	0	00000001	00000000
	2014 05 25	11:15:00	30	59.744752	17.669670		3D	26	1.1	7	0	3	2	27	630	01000010	0	00000001	00000000
	2014 05 25	11:30:00	30	59.744730	17.669708		3D	27	1.0	7	0	6	5	27	630	01000010	0	00000001	00000000
	2014 05 25	11:45:00	30	59.744238	17.668717		3D	30	0.9	7	0	6	1	27	630	01000010	0	00000001	00000000
	2014 05 25	12:00:00	30	59.743935	17.667053		3D	23	1.1	6	0	0	0	27	630	01000010	0	00000001	00000000
	2014 05 25	12:15:00	30	59.743875	17.667148		3D	26	1.5	5	0	0	0	27	629	01000010	0	00000001	00000000
	2014 05 25	12:30:00	30	59.743813	17.667300		3D	31	3.1	4	0	8	0	27	629	01000010	0	00000001	00000000
	2014 05 25	12:45:00	44	59.743913	17.667110		3D	25	1.1	6	0	3	4	27	628	01000010	0	00000001	00000000
	2014 05 25	13:00:00	30	59.743897	17.667115		3D	18	1.2	5	0	0	0	28	629	01000010	0	00000001	00000000
	2014 05 25	13:15:00	30	59.743905	17.668540		3D	49	1.2	5	0	6	3	28	629	01000010	0	00000001	00000000
	2014 05 25	13:30:00	30	59.744007	17.668462		3D	32	1.6	4	0	8	4	27	630	01000010	0	00000001	00000000
	2014 05 25	13:45:00	30	59.744112	17.668530		3D	36	1.5	4	0	3	4	26	630	01000010	0	00000001	00000000
	2014 05 25	14:00:00	30	59.744157	17.668575		3D	34	1.4	4	0	5	5	25	629	01000010	0	00000001	00000000
	2014 05 25	14:15:00	30	59.744033	17.668703		3D	39	1.4	4	0	2	3	26	630	01000010	0	00000001	00000000
	2014 05 25	14:30:00	33	59.744438	17.669685		3D	56	1.4	5	0	7	6	25	629	01000010	0	00000001	00000000
	2014 05 25	14:45:00	30	59.744458	17.669853		3D	28	1.3	5	0	6	3	25	630	01000010	0	00000001	00000000
	2014 05 25	15:00:00	30	59.744568	17.669652		3D	28	1.3	5	0	5	4	24	630	01000010	0	00000001	00000000
	2014 05 25	15:15:00	30	59.744632	17.669568		3D	40	1.3	5	0	4	2	24	629	01000010	0	00000001	00000000
	2014 05 25	15:30:00	30	59.744652	17.669472		3D	72	1.9	4	0	7	6	24	629	01000010	0	00000001	00000000
	2014 05 25	15:45:00	33	59.744055	17.668738		3D	28	1.2	7	0	8	3	24	629	01000010	0	00000001	00000000
	2014 05 25	16:00:00	30	59.743982	17.668760		3D	5	1.3	6	0	0	0	22	629	01000010	0	00000001	00000000
	2014 05 25	16:15:00	30	59.744060	17.668708		3D	14	1.3	6	0	0	0	22	629	01000010	0	00000001	00000000
	2014 05 25	16:30:00	30	59.743885	17.668188		3D	19	1.6	5	0	0	4	23	629	01000010	0	00000001	00000000
	2014 05 25	16:45:00	30	59.744035	17.667972		3D	19	1.5	5	0	1	5	22	629	01000010	0	00000001	00000000
	2014 05 25	17:00:00	30	59.744043	17.667560		3D	31	1.4	5	0	5	3	22	629	01000010	0	00000001	00000000
	2014 05 25	17:15:00	30	59.743913	17.667117		3D	23	1.3	5	0	0	0	22	629	01000010	0	00000001	00000000
	2014 05 25	17:30:00	30	59.743892	17.667153		3D	23	1.6	4	0	5	1	22	629	01000010	0	00000001	00000000
	2014 05 25	17:45:00	30	59.743907	17.667120		3D	27	1.5	4	0	2	3	23	629	01000010	0	00000001	00000000
	2014 05 25	18:00:00	43	59.744333	17.666547		3D	28	1.6	5	0	4	1	22	628	01000010	0	00000001	00000000
	2014 05 25	18:15:00	30	59.743695	17.667807		3D	34	1.5	5	0	9	3	21	629	01000010	0	00000001	00000000
	2014 05 25	18:30:00	30	59.743500	17.667730		3D	30	1.5	5	0	6	0	20	629	01000010	0	00000001	00000000
	2014 05 25	18:45:00	30	59.743673	17.667813		3D	31	2.2	4	0	7	3	20	629	01000010	0	00000001	00000000
	2014 05 25	19:00:00	30	59.746200	17.671022		3D	53	2.0	4	0	8	9	20	629	01000010	0	00000001	00000000
	2014 05 25	19:15:00	87	59.746412	17.671385		3D	55	1.4	5	0	35	19	18	625	01000010	0	00000001	00000000
	2014 05 25	19:30:00	30	59.745035	17.669593		3D	32	1.8	5	0	8	0	17	628	01000010	0	00000001	00000000
	2014 05 25	19:45:00	30	59.745713	17.670273		3D	38	4.9	4	0	6	4	18	628	01000010	0	00000001	00000000
	2014 05 25	20:00:00	30	59.745778	17.668705		3D	57	3.1	4	0	10	1	18	628	01000010	0	00000001	00000000
	2014 05 25	20:15:00	61	59.746145	17.670202		3D	68	1.7	4	0	14	9	19	626	01000010	0	00000001	00000000
	2014 05 25	20:30:00	43	59.745040	17.670047		3D	32	1.1	7	0	10	8	18	627	01000010	0	00000001	00000000
	2014 05 25	20:45:00	30	59.745247	17.670413		3D	34	1.2	7	0	6	6	17	628	01000010	0	00000001	00000000
	2014 05 25	21:00:00	30	59.744452	17.669627		3D	29	1.3	7	0	5	6	16	628	01000010	0	00000001	00000000
	2014 05 25	21:15:00	30	59.744243	17.668785		3D	30	1.4	7	0	5	9	16	628	01000010	0	00000001	00000000
	2014 05 25	21:30:00	30	59.744247	17.667517		3D	33	1.4	7	0	3	4	17	628	01000010	0	00000001	00000000
	2014 05 25	21:45:00	30	59.744592	17.666152		3D	37	1.5	7	0	3	5	17	628	01000010	0	00000001	00000000
